"State","County","Year","Days with AQI","Good Days","Moderate Days","Unhealthy for Sensitive Groups Days","Unhealthy Days","Very Unhealthy Days","Hazardous Days","Max AQI","90th Percentile AQI","Median AQI","Days CO","Days NO2","Days Ozone","Days PM2.5","Days PM10"
"New York","Putnam",2010,360,310,42,6,2,0,0,166,67,36,0,0,360,0,0
"New York","Queens",2010,365,163,191,8,3,0,0,169,77,52,0,47,81,237,0
"New York","Rensselaer",2010,357,311,40,6,0,0,0,122,58,36,0,0,357,0,0
"New York","Richmond",2010,365,204,139,19,2,1,0,208,90,48,0,0,168,197,0
"New York","Rockland",2010,365,248,107,9,1,0,0,156,71,42,0,0,252,113,0
"New York","Saratoga",2010,362,329,29,4,0,0,0,105,50,35,0,0,362,0,0
"New York","Schenectady",2010,365,341,21,3,0,0,0,122,46,31,3,0,362,0,0
"New York","Steuben",2010,365,260,105,0,0,0,0,100,61,38,3,6,152,204,0
"New York","Suffolk",2010,365,247,93,22,3,0,0,166,87,44,0,21,278,66,0
"New York","Tompkins",2010,345,298,43,4,0,0,0,122,58,37,0,0,345,0,0
"New York","Ulster",2010,363,317,44,2,0,0,0,115,54,37,0,0,363,0,0
"New York","Wayne",2010,216,188,24,4,0,0,0,112,54,35,0,0,216,0,0
"New York","Westchester",2010,365,238,113,14,0,0,0,150,70,43,0,0,179,186,0
"North Carolina","Alamance",2010,363,144,219,0,0,0,0,92,66,53,0,0,0,363,0
"North Carolina","Alexander",2010,214,132,75,7,0,0,0,140,84,46,0,0,214,0,0
"North Carolina","Avery",2010,362,266,89,7,0,0,0,122,71,44,0,0,322,40,0
"North Carolina","Buncombe",2010,364,162,198,4,0,0,0,119,68,52,0,0,73,291,0
"North Carolina","Caldwell",2010,212,149,59,4,0,0,0,122,74,44,0,0,212,0,0
"North Carolina","Carteret",2010,318,279,38,1,0,0,0,101,54,37,0,0,318,0,0
"North Carolina","Caswell",2010,365,176,183,6,0,0,0,126,73,51,0,0,118,247,0
"North Carolina","Catawba",2010,363,133,230,0,0,0,0,90,69,54,0,0,0,363,0
"North Carolina","Chatham",2010,257,178,77,2,0,0,0,108,69,44,0,0,157,100,0
"North Carolina","Cumberland",2010,362,141,213,7,1,0,0,151,80,54,0,0,117,245,0
"North Carolina","Davidson",2010,352,123,229,0,0,0,0,90,67,54,0,0,0,352,0
"North Carolina","Davie",2010,214,125,81,8,0,0,0,140,87,48,0,0,214,0,0
"North Carolina","Duplin",2010,121,67,54,0,0,0,0,71,62,47,0,0,0,116,5
"North Carolina","Durham",2010,364,151,205,8,0,0,0,129,68,53,0,0,85,279,0
"North Carolina","Edgecombe",2010,263,147,112,4,0,0,0,136,77,48,0,0,185,78,0
"North Carolina","Forsyth",2010,365,105,237,20,3,0,0,169,93,58,0,3,107,255,0
"North Carolina","Franklin",2010,214,156,54,4,0,0,0,119,71,44,0,0,214,0,0
"North Carolina","Gaston",2010,361,126,235,0,0,0,0,95,65,54,0,0,0,361,0
"North Carolina","Graham",2010,196,108,76,12,0,0,0,119,87,48,0,0,196,0,0
"North Carolina","Granville",2010,214,122,86,6,0,0,0,136,80,48,0,0,214,0,0
"North Carolina","Guilford",2010,364,136,209,18,1,0,0,154,80,54,0,0,107,257,0
"North Carolina","Haywood",2010,267,134,123,10,0,0,0,122,80,50,0,0,178,89,0
"North Carolina","Hyde",2010,118,87,31,0,0,0,0,76,58,32,0,0,0,118,0
"North Carolina","Jackson",2010,256,126,127,3,0,0,0,136,77,51,0,0,174,82,0
"North Carolina","Johnston",2010,266,144,116,6,0,0,0,119,74,49,0,0,171,95,0
"North Carolina","Lenoir",2010,260,159,99,2,0,0,0,140,71,47,0,0,173,87,0
"North Carolina","Lincoln",2010,212,130,74,8,0,0,0,143,84,46,0,0,212,0,0
"North Carolina","Macon",2010,356,323,31,2,0,0,0,129,50,36,0,0,356,0,0
"North Carolina","Martin",2010,357,201,153,3,0,0,0,133,67,48,0,0,116,241,0
"North Carolina","McDowell",2010,362,165,197,0,0,0,0,80,64,52,0,0,0,362,0
"North Carolina","Mecklenburg",2010,365,94,247,20,4,0,0,177,93,59,0,4,127,234,0
"North Carolina","Mitchell",2010,121,53,68,0,0,0,0,70,63,52,0,0,0,121,0
"North Carolina","Montgomery",2010,331,221,106,4,0,0,0,129,65,43,0,0,250,81,0
"North Carolina","New Hanover",2010,360,240,119,1,0,0,0,129,61,44,0,0,111,249,0
"North Carolina","Person",2010,213,123,79,11,0,0,0,129,87,48,0,0,213,0,0
"North Carolina","Pitt",2010,257,159,95,3,0,0,0,136,74,47,0,0,172,85,0
"North Carolina","Robeson",2010,121,51,70,0,0,0,0,85,63,52,0,0,0,121,0
"North Carolina","Rockingham",2010,214,117,88,8,1,0,0,156,90,49,0,0,214,0,0
"North Carolina","Rowan",2010,365,119,225,20,1,0,0,169,93,56,0,0,162,203,0
"North Carolina","Swain",2010,359,151,208,0,0,0,0,97,65,53,0,0,29,330,0
"North Carolina","Union",2010,221,139,75,7,0,0,0,115,80,45,0,0,221,0,0
"North Carolina","Wake",2010,365,116,240,9,0,0,0,143,80,56,0,0,120,245,0
"North Carolina","Watauga",2010,119,67,52,0,0,0,0,75,60,47,0,0,0,119,0
"North Carolina","Wayne",2010,356,144,212,0,0,0,0,93,64,53,0,0,0,356,0
"North Carolina","Yancey",2010,211,130,74,7,0,0,0,129,80,48,0,0,211,0,0
"North Dakota","Billings",2010,354,334,20,0,0,0,0,90,48,38,0,0,329,25,0
"North Dakota","Burke",2010,363,289,74,0,0,0,0,90,55,40,0,4,233,125,1
"North Dakota","Burleigh",2010,362,250,112,0,0,0,0,90,61,42,0,6,139,217,0
"North Dakota","Cass",2010,365,225,139,1,0,0,0,124,65,44,2,18,103,225,17
"North Dakota","Dunn",2010,112,102,10,0,0,0,0,87,49,41,0,0,112,0,0
"North Dakota","McKenzie",2010,364,299,65,0,0,0,0,100,55,41,0,0,246,117,1
"North Dakota","Mercer",2010,365,293,72,0,0,0,0,87,56,40,0,4,242,119,0
"North Dakota","Oliver",2010,362,343,19,0,0,0,0,93,47,37,0,3,359,0,0
"North Dakota","Ward",2010,90,90,0,0,0,0,0,29,13,5,0,90,0,0,0
"Ohio","Adams",2010,178,38,140,0,0,0,0,98,73,57,0,0,0,178,0
"Ohio","Allen",2010,365,194,159,11,1,0,0,154,83,49,0,0,153,209,3
"Ohio","Ashtabula",2010,214,146,50,17,1,0,0,156,93,44,0,0,214,0,0
"Ohio","Athens",2010,361,290,68,3,0,0,0,119,64,33,0,120,197,44,0
"Ohio","Butler",2010,362,193,141,27,1,0,0,151,93,49,0,0,288,74,0
"Ohio","Clark",2010,350,123,217,10,0,0,0,136,84,57,0,0,123,227,0
"Ohio","Clermont",2010,365,87,263,14,1,0,0,154,83,58,0,0,93,272,0
"Ohio","Clinton",2010,213,115,89,9,0,0,0,133,87,49,0,0,213,0,0
"Ohio","Columbiana",2010,61,59,2,0,0,0,0,58,36,23,0,0,0,0,61
"Ohio","Crawford",2010,280,231,48,1,0,0,0,112,64,41,0,0,280,0,0
"Ohio","Cuyahoga",2010,365,80,252,32,1,0,0,155,98,65,1,2,97,265,0
"Ohio","Delaware",2010,212,138,66,8,0,0,0,133,84,44,0,0,212,0,0
"Ohio","Fayette",2010,352,277,70,5,0,0,0,129,67,40,0,0,352,0,0
"Ohio","Franklin",2010,365,129,217,18,1,0,0,156,84,56,1,0,127,234,3
"Ohio","Geauga",2010,214,138,68,7,1,0,0,154,84,46,0,0,214,0,0
"Ohio","Greene",2010,365,135,226,4,0,0,0,115,80,55,0,0,129,236,0
"Ohio","Hamilton",2010,365,23,311,28,3,0,0,172,97,71,0,1,71,293,0
"Ohio","Hancock",2010,61,61,0,0,0,0,0,39,34,22,0,0,0,0,61
"Ohio","Jefferson",2010,365,121,237,6,1,0,0,152,86,57,0,0,73,291,1
"Ohio","Knox",2010,214,154,56,4,0,0,0,122,74,42,0,0,214,0,0
"Ohio","Lake",2010,365,169,180,15,1,0,0,159,84,52,0,0,160,205,0
"Ohio","Lawrence",2010,306,71,221,13,1,0,0,152,87,59,0,0,100,206,0
"Ohio","Licking",2010,214,129,75,10,0,0,0,136,80,46,0,0,214,0,0
"Ohio","Lorain",2010,361,142,207,12,0,0,0,140,83,55,0,0,59,302,0
"Ohio","Lucas",2010,360,155,197,7,1,0,0,164,77,53,0,0,85,244,31
"Ohio","Madison",2010,210,132,70,8,0,0,0,126,84,47,0,0,210,0,0
"Ohio","Mahoning",2010,365,126,232,7,0,0,0,140,75,55,0,0,49,316,0
"Ohio","Medina",2010,324,185,133,5,1,0,0,161,80,48,0,0,228,96,0
"Ohio","Miami",2010,213,146,65,2,0,0,0,133,77,44,0,0,213,0,0
"Ohio","Montgomery",2010,365,118,226,21,0,0,0,140,88,59,0,0,119,246,0
"Ohio","Noble",2010,340,232,96,12,0,0,0,136,77,43,0,0,287,53,0
"Ohio","Portage",2010,260,176,80,4,0,0,0,126,67,43,0,0,161,99,0
"Ohio","Preble",2010,359,127,227,5,0,0,0,136,77,56,0,0,107,252,0
"Ohio","Scioto",2010,365,287,78,0,0,0,0,84,59,24,0,0,0,116,249
"Ohio","Stark",2010,365,98,242,24,1,0,0,156,93,60,3,0,102,260,0
"Ohio","Summit",2010,365,80,267,18,0,0,0,140,90,63,1,0,47,317,0
"Ohio","Trumbull",2010,360,149,204,6,1,0,0,159,80,54,0,0,98,261,1
"Ohio","Warren",2010,365,84,270,11,0,0,0,150,84,59,0,0,95,270,0
"Ohio","Washington",2010,214,130,74,10,0,0,0,129,90,46,0,0,214,0,0
"Ohio","Wood",2010,214,159,53,2,0,0,0,105,71,44,0,0,214,0,0
"Oklahoma","Adair",2010,365,90,273,2,0,0,0,105,80,60,0,0,88,277,0
"Oklahoma","Caddo",2010,348,277,70,1,0,0,0,126,67,40,0,0,317,30,1
"Oklahoma","Canadian",2010,365,310,51,4,0,0,0,112,61,37,0,0,365,0,0
"Oklahoma","Carter",2010,357,235,122,0,0,0,0,74,59,39,0,0,0,357,0
"Oklahoma","Cherokee",2010,294,227,62,4,1,0,0,151,71,40,0,0,294,0,0
"Oklahoma","Cleveland",2010,364,157,206,1,0,0,0,112,68,52,0,0,125,239,0
"Oklahoma","Comanche",2010,365,174,189,2,0,0,0,136,67,52,0,0,140,225,0
"Oklahoma","Creek",2010,356,298,56,2,0,0,0,112,64,38,0,0,356,0,0
"Oklahoma","Dewey",2010,365,252,111,2,0,0,0,112,64,44,0,0,263,102,0
"Oklahoma","Ellis",2010,119,105,14,0,0,0,0,64,52,27,0,0,0,119,0
"Oklahoma","Jefferson",2010,142,118,23,1,0,0,0,119,67,40,0,0,142,0,0
"Oklahoma","Kay",2010,364,173,191,0,0,0,0,93,63,51,0,0,104,260,0
"Oklahoma","Lincoln",2010,291,275,16,0,0,0,0,77,46,33,0,0,291,0,0
"Oklahoma","Love",2010,277,217,58,2,0,0,0,108,71,43,0,0,277,0,0
"Oklahoma","Mayes",2010,285,176,108,1,0,0,0,101,71,45,0,0,202,83,0
"Oklahoma","McClain",2010,362,316,45,1,0,0,0,108,51,37,0,0,362,0,0
"Oklahoma","McCurtain",2010,256,220,35,1,0,0,0,101,61,38,0,0,256,0,0
"Oklahoma","Muskogee",2010,363,265,98,0,0,0,0,99,61,33,0,0,5,108,250
"Oklahoma","Oklahoma",2010,365,141,215,9,0,0,0,129,77,54,0,13,155,196,1
"Oklahoma","Osage",2010,351,306,44,1,0,0,0,105,58,38,0,0,342,0,9
"Oklahoma","Ottawa",2010,361,169,189,3,0,0,0,119,71,51,0,0,130,228,3
"Oklahoma","Pittsburg",2010,365,158,206,1,0,0,0,101,70,53,0,0,145,220,0
"Oklahoma","Sequoyah",2010,281,220,60,1,0,0,0,129,67,38,0,29,238,14,0
"Oklahoma","Tulsa",2010,365,84,274,7,0,0,0,126,81,59,0,0,102,260,3
"Oregon","Baker",2010,356,267,89,0,0,0,0,80,57,33,0,0,0,356,0
"Oregon","Benton",2010,364,331,33,0,0,0,0,72,49,20,0,0,0,364,0
"Oregon","Clackamas",2010,229,217,10,1,1,0,0,172,43,27,0,0,128,101,0
"Oregon","Columbia",2010,363,346,17,0,0,0,0,71,44,29,0,0,100,263,0
"Oregon","Crook",2010,359,278,80,1,0,0,0,102,61,27,0,0,0,359,0
"Oregon","Deschutes",2010,365,328,37,0,0,0,0,86,51,34,0,0,141,224,0
"Oregon","Douglas",2010,363,316,47,0,0,0,0,68,52,28,0,0,0,363,0
"Oregon","Grant",2010,365,242,122,1,0,0,0,137,63,33,0,0,0,365,0
"Oregon","Harney",2010,355,221,132,2,0,0,0,118,73,33,0,0,0,355,0
"Oregon","Jackson",2010,365,262,103,0,0,0,0,93,62,39,0,0,138,227,0
"Oregon","Jefferson",2010,365,261,103,0,1,0,0,172,61,33,0,0,0,365,0
"Oregon","Josephine",2010,365,287,77,1,0,0,0,103,57,29,0,0,0,365,0
"Oregon","Klamath",2010,363,229,130,4,0,0,0,143,70,35,0,0,0,363,0
"Oregon","Lake",2010,364,279,83,2,0,0,0,118,61,28,0,0,0,364,0
"Oregon","Lane",2010,365,202,158,5,0,0,0,127,72,47,0,0,83,282,0
"Oregon","Linn",2010,365,225,140,0,0,0,0,89,66,34,0,0,0,365,0
"Oregon","Marion",2010,365,291,73,1,0,0,0,126,57,31,0,0,117,248,0
"Oregon","Multnomah",2010,365,283,82,0,0,0,0,99,59,36,0,3,138,224,0
"Oregon","Umatilla",2010,365,245,120,0,0,0,0,93,65,40,0,0,144,220,1
"Oregon","Union",2010,365,261,103,1,0,0,0,106,61,33,0,0,0,364,1
"Oregon","Wallowa",2010,362,293,68,0,1,0,0,162,53,26,0,0,0,362,0
"Oregon","Wasco",2010,365,294,70,1,0,0,0,104,57,25,0,0,0,365,0
"Oregon","Washington",2010,365,278,85,2,0,0,0,113,60,33,0,0,122,243,0
"Oregon","Yamhill",2010,363,339,24,0,0,0,0,72,43,21,0,0,0,363,0
"Pennsylvania","Adams",2010,365,142,211,10,2,0,0,166,84,54,0,0,149,216,0
"Pennsylvania","Allegheny",2010,365,50,254,46,15,0,0,200,117,69,0,0,33,332,0
"Pennsylvania","Armstrong",2010,353,113,232,7,1,0,0,156,80,56,0,0,68,285,0
"Pennsylvania","Beaver",2010,365,144,211,9,1,0,0,151,83,54,0,9,111,241,4
"Pennsylvania","Berks",2010,365,190,149,23,3,0,0,154,87,50,0,7,140,218,0
"Pennsylvania","Blair",2010,365,285,71,9,0,0,0,147,71,34,0,0,206,55,104
"Pennsylvania","Bucks",2010,365,159,182,20,4,0,0,190,90,54,2,12,114,237,0
"Pennsylvania","Cambria",2010,365,104,251,10,0,0,0,150,80,58,0,3,43,319,0
"Pennsylvania","Centre",2010,365,187,170,8,0,0,0,133,77,50,0,0,181,184,0
"Pennsylvania","Chester",2010,351,117,211,22,1,0,0,151,93,57,0,0,77,274,0
"Pennsylvania","Clearfield",2010,206,135,56,15,0,0,0,136,93,45,0,0,206,0,0
"Pennsylvania","Cumberland",2010,365,99,259,7,0,0,0,137,83,59,0,0,0,365,0
"Pennsylvania","Dauphin",2010,365,165,188,11,1,0,0,154,84,53,0,17,90,256,2
"Pennsylvania","Delaware",2010,365,132,224,8,1,0,0,151,85,56,0,18,64,280,3
"Pennsylvania","Elk",2010,358,305,51,2,0,0,0,115,61,37,0,0,358,0,0
"Pennsylvania","Erie",2010,365,181,175,9,0,0,0,143,76,51,7,26,90,239,3
"Pennsylvania","Franklin",2010,210,150,58,2,0,0,0,122,77,45,0,0,210,0,0
"Pennsylvania","Greene",2010,213,146,58,9,0,0,0,150,80,45,0,0,213,0,0
"Pennsylvania","Indiana",2010,214,133,67,13,1,0,0,159,87,45,0,0,214,0,0
"Pennsylvania","Lackawanna",2010,365,208,149,8,0,0,0,140,75,46,3,17,107,238,0
"Pennsylvania","Lancaster",2010,365,149,188,26,2,0,0,174,94,54,0,12,123,226,4
"Pennsylvania","Lawrence",2010,365,309,53,2,1,0,0,156,58,33,26,0,188,0,151
"Pennsylvania","Lehigh",2010,363,278,65,18,2,0,0,172,87,31,0,0,211,0,152
"Pennsylvania","Luzerne",2010,363,324,36,3,0,0,0,133,51,29,0,0,214,0,149
"Pennsylvania","Lycoming",2010,229,176,47,6,0,0,0,119,71,40,0,0,208,0,21
"Pennsylvania","Mercer",2010,365,173,180,12,0,0,0,140,77,52,0,0,199,166,0
"Pennsylvania","Monroe",2010,260,150,99,11,0,0,0,136,84,45,0,0,158,102,0
"Pennsylvania","Montgomery",2010,346,165,163,17,1,0,0,159,87,52,0,0,139,207,0
"Pennsylvania","Northampton",2010,365,112,229,22,2,0,0,172,90,58,0,4,75,285,1
"Pennsylvania","Perry",2010,353,304,44,5,0,0,0,133,58,30,0,148,205,0,0
"Pennsylvania","Philadelphia",2010,365,125,212,24,4,0,0,172,96,57,0,16,113,234,2
"Pennsylvania","Somerset",2010,364,300,58,6,0,0,0,126,64,37,0,0,364,0,0
"Pennsylvania","Tioga",2010,214,149,55,10,0,0,0,140,80,44,0,0,214,0,0
"Pennsylvania","Washington",2010,365,98,257,9,1,0,0,154,81,59,0,0,71,294,0
"Pennsylvania","Westmoreland",2010,357,98,249,9,1,0,0,174,80,58,0,0,54,303,0
"Pennsylvania","York",2010,365,139,206,18,2,0,0,156,90,56,0,14,108,242,1
"Puerto Rico","Bayamon",2010,325,324,1,0,0,0,0,77,16,9,325,0,0,0,0
"Puerto Rico","Catano",2010,363,340,23,0,0,0,0,98,41,23,0,0,194,0,169
"Puerto Rico","Fajardo",2010,352,325,27,0,0,0,0,85,40,19,0,0,0,30,322
"Puerto Rico","Guayama",2010,117,105,12,0,0,0,0,86,51,18,0,0,0,12,105
"Puerto Rico","Guaynabo",2010,347,315,32,0,0,0,0,100,48,26,0,0,0,51,296
"Puerto Rico","Juncos",2010,344,344,0,0,0,0,0,40,25,15,0,0,344,0,0
"Puerto Rico","Ponce",2010,122,107,15,0,0,0,0,91,52,26,0,0,0,52,70
"Puerto Rico","San Juan",2010,253,253,0,0,0,0,0,28,20,17,253,0,0,0,0
"Rhode Island","Kent",2010,356,278,72,6,0,0,0,136,64,38,0,0,148,208,0
"Rhode Island","Providence",2010,365,228,129,6,2,0,0,151,69,43,0,10,135,219,1
"Rhode Island","Washington",2010,209,164,38,7,0,0,0,143,77,43,0,0,209,0,0
"South Carolina","Abbeville",2010,316,252,64,0,0,0,0,100,64,41,0,0,316,0,0
"South Carolina","Aiken",2010,296,241,55,0,0,0,0,97,58,39,0,0,296,0,0
"South Carolina","Anderson",2010,337,253,79,5,0,0,0,126,74,41,0,0,337,0,0
"South Carolina","Berkeley",2010,323,300,22,1,0,0,0,108,49,35,0,0,323,0,0
"South Carolina","Charleston",2010,365,157,206,2,0,0,0,112,67,52,0,2,79,284,0
"South Carolina","Cherokee",2010,342,270,68,4,0,0,0,126,71,40,0,0,342,0,0
"South Carolina","Chesterfield",2010,345,225,117,3,0,0,0,126,67,44,0,0,255,90,0
"South Carolina","Colleton",2010,345,311,32,2,0,0,0,108,50,36,0,0,345,0,0
"South Carolina","Darlington",2010,321,259,58,4,0,0,0,112,64,41,0,0,321,0,0
"South Carolina","Edgefield",2010,353,257,96,0,0,0,0,97,62,41,0,0,263,90,0
"South Carolina","Florence",2010,110,45,65,0,0,0,0,91,66,53,0,0,0,110,0
"South Carolina","Georgetown",2010,364,340,24,0,0,0,0,85,46,22,0,0,0,0,364
"South Carolina","Greenville",2010,365,110,248,7,0,0,0,122,78,56,0,4,113,248,0
"South Carolina","Horry",2010,239,204,34,1,0,0,0,101,58,41,0,0,239,0,0
"South Carolina","Lexington",2010,365,131,234,0,0,0,0,90,68,54,0,0,0,349,16
"South Carolina","Oconee",2010,354,276,76,2,0,0,0,119,61,41,0,0,293,61,0
"South Carolina","Pickens",2010,348,269,73,6,0,0,0,129,74,41,0,0,348,0,0
"South Carolina","Richland",2010,365,139,220,6,0,0,0,136,84,54,0,4,138,223,0
"South Carolina","Spartanburg",2010,361,122,221,18,0,0,0,140,90,56,0,0,153,208,0
"South Carolina","York",2010,296,263,33,0,0,0,0,97,51,35,0,0,296,0,0
"South Dakota","Brookings",2010,365,306,59,0,0,0,0,97,60,37,0,0,295,64,6
"South Dakota","Brown",2010,119,80,39,0,0,0,0,92,61,41,0,0,0,116,3
"South Dakota","Codington",2010,364,310,54,0,0,0,0,99,56,23,0,0,0,103,261
"South Dakota","Custer",2010,364,328,34,1,1,0,0,193,50,40,0,0,311,51,2
"South Dakota","Jackson",2010,365,328,37,0,0,0,0,74,51,37,0,0,307,58,0
"South Dakota","Meade",2010,365,353,12,0,0,0,0,67,46,37,0,0,365,0,0
"South Dakota","Minnehaha",2010,365,190,174,1,0,0,0,122,74,49,0,3,115,242,5
"South Dakota","Pennington",2010,365,298,67,0,0,0,0,93,55,33,0,0,0,213,152
"South Dakota","Union",2010,365,207,156,2,0,0,0,127,73,47,0,0,109,248,8
"Tennessee","Anderson",2010,244,168,69,7,0,0,0,126,84,44,0,0,244,0,0
"Tennessee","Blount",2010,365,204,131,30,0,0,0,147,97,48,2,1,339,23,0
"Tennessee","Bradley",2010,282,282,0,0,0,0,0,49,25,16,0,234,0,0,48
"Tennessee","Claiborne",2010,344,294,48,2,0,0,0,112,58,37,0,0,344,0,0
"Tennessee","Davidson",2010,365,94,265,6,0,0,0,133,74,56,0,4,51,310,0
"Tennessee","DeKalb",2010,350,297,48,5,0,0,0,119,61,38,0,0,350,0,0
"Tennessee","Hamilton",2010,301,136,145,19,1,0,0,159,90,52,0,0,197,103,1
"Tennessee","Jefferson",2010,241,153,73,15,0,0,0,140,90,46,0,0,241,0,0
"Tennessee","Knox",2010,322,209,100,13,0,0,0,133,84,44,0,0,215,47,60
"Tennessee","Lawrence",2010,58,23,35,0,0,0,0,75,64,55,0,0,0,58,0
"Tennessee","Loudon",2010,237,157,72,8,0,0,0,133,87,45,0,0,237,0,0
"Tennessee","Madison",2010,58,58,0,0,0,0,0,29,22,15,0,0,0,0,58
"Tennessee","McMinn",2010,353,352,1,0,0,0,0,52,29,18,0,311,0,0,42
"Tennessee","Meigs",2010,245,156,78,11,0,0,0,136,84,46,0,0,245,0,0
"Tennessee","Montgomery",2010,62,21,41,0,0,0,0,96,65,55,0,0,0,60,2
"Tennessee","Roane",2010,354,107,247,0,0,0,0,96,73,57,0,0,0,285,69
"Tennessee","Rutherford",2010,243,164,72,7,0,0,0,122,80,45,0,0,243,0,0
"Tennessee","Sevier",2010,363,183,153,27,0,0,0,147,97,50,0,0,363,0,0
"Tennessee","Shelby",2010,365,89,260,16,0,0,0,136,84,58,3,0,88,272,2
"Tennessee","Sullivan",2010,365,275,84,6,0,0,0,133,80,40,3,123,239,0,0
"Tennessee","Sumner",2010,245,135,92,17,1,0,0,156,97,49,0,0,245,0,0
"Tennessee","Union",2010,361,336,25,0,0,0,0,75,47,23,0,0,0,0,361
"Tennessee","Williamson",2010,240,162,69,9,0,0,0,126,84,45,0,0,240,0,0
"Tennessee","Wilson",2010,238,153,76,9,0,0,0,126,87,46,0,0,238,0,0
"Texas","Bell",2010,362,316,40,6,0,0,0,115,58,37,0,0,362,0,0
"Texas","Bexar",2010,365,167,187,9,2,0,0,154,74,51,0,8,108,249,0
"Texas","Bowie",2010,58,17,41,0,0,0,0,73,71,56,0,0,0,58,0
"Texas","Brazoria",2010,365,304,40,15,6,0,0,172,77,36,0,6,359,0,0
"Texas","Brewster",2010,360,279,81,0,0,0,0,97,61,44,0,0,294,66,0
"Texas","Cameron",2010,361,197,162,2,0,0,0,105,68,48,4,0,92,264,1
"Texas","Collin",2010,365,296,64,4,1,0,0,154,67,38,0,0,365,0,0
"Texas","Culberson",2010,113,108,5,0,0,0,0,72,37,18,0,0,0,113,0
"Texas","Dallas",2010,365,135,215,15,0,0,0,150,74,54,0,20,94,251,0
"Texas","Denton",2010,365,187,166,12,0,0,0,143,74,49,0,3,192,170,0
"Texas","Ector",2010,365,269,96,0,0,0,0,72,56,41,0,0,0,365,0
"Texas","El Paso",2010,365,95,254,13,3,0,0,191,82,58,0,8,106,243,8
"Texas","Ellis",2010,365,193,167,5,0,0,0,115,66,50,0,11,110,244,0
"Texas","Fayette",2010,361,251,110,0,0,0,0,78,58,40,0,0,0,361,0
"Texas","Galveston",2010,364,232,118,13,1,0,0,164,62,45,0,5,149,209,1
"Texas","Gregg",2010,364,294,60,10,0,0,0,133,71,37,0,3,361,0,0
"Texas","Harris",2010,365,57,270,27,11,0,0,179,101,60,0,16,86,263,0
"Texas","Harrison",2010,365,161,195,9,0,0,0,126,71,52,0,0,129,236,0
"Texas","Hays",2010,165,135,26,4,0,0,0,133,71,34,0,0,165,0,0
"Texas","Hidalgo",2010,362,186,176,0,0,0,0,91,69,50,0,0,75,287,0
"Texas","Hood",2010,364,327,30,7,0,0,0,133,51,35,0,0,364,0,0
"Texas","Hunt",2010,362,322,39,1,0,0,0,126,51,36,0,1,361,0,0
"Texas","Jeff Davis",2010,253,239,14,0,0,0,0,59,41,21,0,0,0,253,0
"Texas","Jefferson",2010,365,132,210,21,2,0,0,164,90,54,0,0,142,223,0
"Texas","Johnson",2010,355,310,38,7,0,0,0,140,58,36,0,0,355,0,0
"Texas","Kaufman",2010,365,202,163,0,0,0,0,93,64,49,0,4,124,237,0
"Texas","Kleberg",2010,307,171,136,0,0,0,0,92,64,47,0,0,0,307,0
"Texas","Lubbock",2010,365,303,62,0,0,0,0,75,53,35,0,0,0,365,0
"Texas","Maverick",2010,313,221,92,0,0,0,0,82,60,39,0,0,0,313,0
"Texas","McLennan",2010,365,252,111,2,0,0,0,115,61,44,0,0,170,195,0
"Texas","Montgomery",2010,360,153,201,6,0,0,0,143,71,53,0,2,107,251,0
"Texas","Navarro",2010,364,196,167,1,0,0,0,105,67,49,0,0,138,226,0
"Texas","Nueces",2010,361,208,145,8,0,0,0,126,69,47,0,0,149,212,0
"Texas","Orange",2010,365,162,189,14,0,0,0,136,74,52,0,0,130,235,0
"Texas","Parker",2010,364,324,38,1,1,0,0,164,51,38,0,2,362,0,0
"Texas","Polk",2010,317,265,47,5,0,0,0,150,64,39,0,0,317,0,0
"Texas","Potter",2010,360,321,39,0,0,0,0,65,51,31,0,0,0,360,0
"Texas","Randall",2010,350,321,29,0,0,0,0,84,50,40,0,0,350,0,0
"Texas","Rockwall",2010,363,305,53,5,0,0,0,150,64,37,0,0,363,0,0
"Texas","Smith",2010,365,297,62,6,0,0,0,115,67,38,0,3,362,0,0
"Texas","Tarrant",2010,365,135,212,13,5,0,0,172,80,53,0,16,113,236,0
"Texas","Travis",2010,365,220,137,8,0,0,0,122,68,46,0,0,139,226,0
"Texas","Victoria",2010,351,320,29,2,0,0,0,112,49,32,0,0,351,0,0
"Texas","Webb",2010,365,200,165,0,0,0,0,100,67,48,0,0,89,266,10
"Texas","Wichita",2010,309,253,56,0,0,0,0,65,53,34,0,0,0,309,0
"Utah","Box Elder",2010,364,221,132,11,0,0,0,142,77,47,0,0,214,150,0
"Utah","Cache",2010,365,119,226,14,6,0,0,164,87,55,0,1,104,260,0
"Utah","Daggett",2010,132,100,32,0,0,0,0,90,67,47,0,0,132,0,0
"Utah","Davis",2010,365,287,68,9,1,0,0,152,71,40,0,168,144,52,1
"Utah","Garfield",2010,116,115,1,0,0,0,0,52,19,11,0,0,0,116,0
"Utah","Salt Lake",2010,365,166,176,15,7,0,1,501,90,52,0,3,173,168,21
"Utah","San Juan",2010,354,244,108,2,0,0,0,119,67,47,0,0,350,4,0
"Utah","Tooele",2010,365,174,181,8,2,0,0,162,76,51,0,0,127,238,0
"Utah","Uintah",2010,365,156,162,16,18,13,0,219,126,54,0,0,331,34,0
"Utah","Utah",2010,365,147,204,12,1,1,0,300,84,54,0,21,163,177,4
